0.0, 0.1, 0.0, SKS, 1, TW0001, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0283, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0284, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0285, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0286, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0287, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0288, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0289, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0290, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0291, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0292, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0293, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0294, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0295, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0296, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0297, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0298, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0299, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0300, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0301, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0302, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0303, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0304, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0305, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0306, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0307, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0308, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0309, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0310, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0311, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0312, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0313, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0314, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0315, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0316, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0317, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0318, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0319, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0320, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0321, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0322, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0323, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0324, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0325, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0326, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0327, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0328, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0329, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0330, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0331, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0332, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0333, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0334, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0335, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0336, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0337, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0338, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0339, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0340, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0341, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0342, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0343, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0344, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0345, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0346, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0347, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0348, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0349, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0350, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0351, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0352, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0353, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0354, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0355, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0356, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0357, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0358, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0359, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0360, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0361, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0362, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0363, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0364, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0365, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0366, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0367, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0368, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0369, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0370, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0371, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0372, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0373, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0374, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0375, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0376, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0377, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0378, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0379, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0380, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0381, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0382, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0383, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0384, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0385, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0386, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0387, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0388, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0389, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0390, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0391, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0392, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0393, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0394, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0395, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0396, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0397, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0398, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0399, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0400, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0401, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0402, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0403, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0404, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0405, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0406, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0407, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0408, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0409, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0410, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0411, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0412, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0413, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0414, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0415, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0416, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0417, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0418, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0419, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0420, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0421, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0422, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0423, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0424, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0425, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0426, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0427, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0428, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0429, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0430, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0431, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0432, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0433, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0434, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0435, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0436, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0437, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0438, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0439, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0440, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0441, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0442, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0443, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0444, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0445, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0446, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0447, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0448, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0449, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0450, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0451, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0452, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0453, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0454, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0455, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0456, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0457, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0458, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0459, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0460, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0461, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0462, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0463, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0464, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0465, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0466, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0467, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0468, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0469, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0470, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0471, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0472, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0473, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0474, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0475, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0476, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0477, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0478, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0479, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0480, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0481, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0482, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0483, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0484, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0485, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0486, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0487, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0488, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0489, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0490, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0491, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0492, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0493, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0494, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0495, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0496, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0497, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0498, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0499, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0500, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0501, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0502, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0503, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0504, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0505, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0506, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0507, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0508, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0509, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0510, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0511, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0512, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0513, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0514, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0515, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0516, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0517, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0518, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0519, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0520, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0521, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0522, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0523, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0524, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 19, TW0525, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0001, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0002, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0003, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0004, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0005, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0006, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0007, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0008, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0009, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0010, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0011, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0012, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0013, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0014, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0015, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0016, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0017, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0018, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0019, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0020, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0021, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0022, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0023, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0024, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0025, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0026, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0027, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0028, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0029, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0030, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0031, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0032, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0033, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0034, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0035, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0036, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0037, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0038, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0039, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0040, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0041, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0042, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0043, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0044, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0045, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0046, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0047, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0048, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0049, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0050, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0051, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0052, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0053, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0054, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0055, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0056, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0057, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0058, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0059, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0060, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0061, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0062, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0063, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0064, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0065, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0066, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0067, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0068, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0069, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0070, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0071, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0072, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0073, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0074, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0075, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0076, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0077, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0078, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0079, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0080, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0081, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0082, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0083, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0084, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0085, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0086, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0087, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0088, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0089, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0090, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0091, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0092, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0093, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0094, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0095, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0096, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0097, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0098, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0099, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0100, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0101, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0102, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0103, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0104, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0105, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0106, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0107, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0108, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0109, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0110, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0111, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0112, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0113, ???, 0.7853981633974483
0.0, 0.1, 0.0, SKS, 20, TW0114, ???, 0.7853981633974483
